"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C4088","343~CloneInstance","C932","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","358","3","367","4","1","1","15","10","1","0"
"C4079","340~CloneInstance","C930","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","369","3","378","4","1","2","29","10","1","0"
"C1962","37~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","417","5","436","6","1","5","46","20","1","0"
"C2305","92~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","416","5","436","6","1","5","47","21","1","0"
"C2652","165~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","417","5","438","23","1","5","48","22","1","0"
"C2660","172~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","417","5","431","6","1","4","45","15","1","0"
"C2670","183~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","417","5","426","6","1","3","44","10","1","0"
"C2671","184~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","427","5","436","6","1","3","30","10","1","0"
"C3999","329~CloneInstance","C914","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","452","5","461","48","1","2","44","10","1","0"
"C4000","330~CloneInstance","C914","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","512","5","521","51","1","2","43","10","1","0"
"C3994","322~CloneInstance","C912","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","540","3","550","4","1","2","43","11","1","0"
"C3995","323~CloneInstance","C912","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","552","3","562","4","1","2","43","11","1","0"
"C3996","324~CloneInstance","C912","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","580","3","590","4","1","2","43","11","1","0"
"C3997","326~CloneInstance","C913","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","596","3","607","4","1","2","43","12","1","0"
"C3998","327~CloneInstance","C913","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","621","3","632","4","1","2","43","12","1","0"
"C1951","33~CloneInstance","C271","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","711","5","721","6","1","3","17","11","1","0"
"C1963","38~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","717","5","736","6","1","5","18","20","1","0"
"C1964","39~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","743","5","762","6","1","5","18","20","1","0"
"C1968","44~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","717","5","741","6","1","6","19","25","1","0"
"C2300","85~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","710","5","721","6","1","3","18","12","1","0"
"C2650","162~CloneInstance","C474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","743","5","763","24","1","5","19","21","1","0"
"C2661","173~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","717","5","731","6","1","4","17","15","1","0"
"C2662","174~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","743","5","757","6","1","4","17","15","1","0"
"C2672","185~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","717","5","726","6","1","3","16","10","1","0"
"C2673","186~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","727","5","736","6","1","3","16","10","1","0"
"C2674","187~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","743","5","752","6","1","3","16","10","1","0"
"C2675","188~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","753","5","762","6","1","3","16","10","1","0"
"C3932","313~CloneInstance","C900","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","800","3","818","4","1","3","16","19","1","0"
"C3933","314~CloneInstance","C900","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","834","3","852","4","1","3","16","19","1","0"
"C1508","12~CloneInstance","C153","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","875","5","888","6","1","3","20","14","1","0"
"C1940","21~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","876","5","888","6","1","3","19","13","1","0"
"C1946","28~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","876","5","891","25","1","3","22","16","1","0"
"C3950","319~CloneInstance","C904","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","873","3","897","4","1","4","17","25","1","0"
"C1509","13~CloneInstance","C153","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","918","5","931","6","1","3","20","14","1","0"
"C1941","22~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","919","5","931","6","1","3","19","13","1","0"
"C1947","29~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","919","5","934","25","1","3","22","16","1","0"
"C3951","320~CloneInstance","C904","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","916","3","940","4","1","4","17","25","1","0"
"C3937","316~CloneInstance","C902","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1050","3","1059","4","1","2","15","10","1","0"
"C3938","317~CloneInstance","C902","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1069","3","1078","4","1","2","15","10","1","0"
"C3930","310~CloneInstance","C899","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1080","3","1090","4","1","2","15","11","1","0"
"C3931","311~CloneInstance","C899","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1101","3","1111","4","1","2","15","11","1","0"
"C1324","7~CloneInstance","C141","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1115","5","1129","6","1","3","21","15","1","0"
"C1325","8~CloneInstance","C141","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1132","5","1146","6","1","3","21","15","1","0"
"C1942","23~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1117","5","1129","6","1","3","19","13","1","0"
"C1943","24~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1134","5","1146","6","1","3","19","13","1","0"
"C1948","30~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1117","5","1132","25","1","3","22","16","1","0"
"C3891","303~CloneInstance","C890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1113","3","1147","4","1","5","18","35","1","1"
"C1326","9~CloneInstance","C141","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1182","5","1196","6","1","3","21","15","1","0"
"C1327","10~CloneInstance","C141","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1199","5","1213","6","1","3","21","15","1","0"
"C1944","25~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1184","5","1196","6","1","3","19","13","1","0"
"C1945","26~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1201","5","1213","6","1","3","19","13","1","0"
"C1949","31~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1184","5","1199","25","1","3","22","16","1","0"
"C3892","304~CloneInstance","C890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1180","3","1214","4","1","5","18","35","1","1"
"C3884","300~CloneInstance","C887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1216","3","1225","4","1","2","29","10","1","0"
"C3885","301~CloneInstance","C887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1238","3","1247","4","1","2","15","10","1","0"
"C4510","421~CloneInstance","C1097","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1389","5","1398","6","1","2","31","10","1","0"
"C4511","422~CloneInstance","C1097","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1401","5","1410","6","1","2","31","10","1","0"
"C4014","332~CloneInstance","C918","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1527","3","1538","4","1","2","43","12","1","0"
"C4015","333~CloneInstance","C918","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1655","3","1666","4","1","2","29","12","1","0"
"C3849","293~CloneInstance","C875","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","118","3","128","4","1","2","14","11","1","0"
"C3850","294~CloneInstance","C875","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","130","3","140","4","1","2","14","11","1","0"
"C2308","96~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","178","5","193","6","1","4","18","16","1","0"
"C2684","198~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","179","5","188","6","1","3","16","10","1","0"
"C2310","99~CloneInstance","C349","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","199","5","214","6","1","4","18","16","1","0"
"C2686","201~CloneInstance","C483","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","200","5","209","6","1","3","16","10","1","0"
"C3166","220~CloneInstance","C635","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","492","5","509","53","1","1","17","18","1","0"
"C3167","221~CloneInstance","C635","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","529","5","546","53","1","1","17","18","1","0"
"C3851","295~CloneInstance","C875","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","561","3","571","4","1","2","14","11","1","0"
"C1961","36~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","598","6","1","5","18","20","1","0"
"C2182","49~CloneInstance","C321","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","577","5","598","6","1","5","20","22","1","0"
"C2304","91~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","578","5","598","6","1","5","19","21","1","0"
"C2659","171~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","593","6","1","4","17","15","1","0"
"C2668","181~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","588","6","1","3","16","10","1","0"
"C2669","182~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","589","5","598","6","1","3","16","10","1","0"
"C3830","287~CloneInstance","C871","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","574","5","583","6","1","2","17","10","1","0"
"C3832","290~CloneInstance","C872","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","601","3","612","4","1","2","14","12","1","0"
"C3833","291~CloneInstance","C872","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","614","3","625","4","1","2","14","12","1","0"
"C3831","288~CloneInstance","C871","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","628","5","637","6","1","2","14","10","1","0"
"C3329","223~CloneInstance","C690","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","130","52","139","4","1","1","29","10","1","0"
"C3330","224~CloneInstance","C690","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","152","27","161","4","1","1","29","10","1","0"
"C4217","370~CloneInstance","C970","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","152","5","161","51","1","1","83","10","1","0"
"C4218","371~CloneInstance","C970","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","166","5","175","79","1","1","87","10","1","0"
"C4219","372~CloneInstance","C970","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","195","5","204","79","1","1","85","10","1","0"
"C4194","367~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","45","4","54","5","1","1","80","10","1","0"
"C4195","368~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","56","4","65","5","1","1","80","10","1","0"
"C4224","374~CloneInstance","C972","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","136","5","147","23","1","1","84","12","1","0"
"C4225","375~CloneInstance","C972","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","153","5","164","23","1","1","85","12","1","0"
"C3760","281~CloneInstance","C850","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","434","3","444","4","1","1","26","11","1","0"
"C3761","282~CloneInstance","C850","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","458","3","468","4","1","1","26","11","1","0"
"C3820","284~CloneInstance","C868","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","42","3","52","4","1","1","32","11","1","0"
"C3821","285~CloneInstance","C868","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","61","3","71","4","1","1","32","11","1","0"
"C4420","409~CloneInstance","C1055","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","162","5","172","58","1","1","31","11","1","0"
"C4421","410~CloneInstance","C1055","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","179","5","189","58","1","1","32","11","1","0"
"C4152","358~CloneInstance","C948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","241","3","250","4","1","1","17","10","1","0"
"C4153","359~CloneInstance","C948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","305","3","314","4","1","1","17","10","1","0"
"C4144","351~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","349","3","361","4","1","3","15","13","1","0"
"C4145","352~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","375","3","387","4","1","3","15","13","1","0"
"C4146","353~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","409","3","421","4","1","3","15","13","1","0"
"C4147","354~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","435","3","447","4","1","3","15","13","1","0"
"C4148","355~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","469","3","481","4","1","3","15","13","1","0"
"C4149","356~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","495","3","507","4","1","3","15","13","1","0"
"C3600","244~CloneInstance","C790","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","738","5","747","6","1","3","28","10","1","0"
"C3601","245~CloneInstance","C790","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","748","5","757","6","1","3","28","10","1","0"
"C4187","364~CloneInstance","C960","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","35","3","44","4","1","1","31","10","1","0"
"C4188","365~CloneInstance","C960","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","105","3","114","4","1","1","31","10","1","0"
"C4240","377~CloneInstance","C980","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","209","3","219","4","1","2","17","11","1","0"
"C4241","378~CloneInstance","C980","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","255","3","265","4","1","2","17","11","1","0"
"C4397","397~CloneInstance","C1044","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","45","3","54","4","1","1","4","10","1","0"
"C3641","260~CloneInstance","C804","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","56","3","65","4","1","3","5","10","1","0"
"C3643","263~CloneInstance","C805","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","67","3","88","4","1","10","6","22","1","0"
"C3504","236~CloneInstance","C740","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","66","7","85","22","1","6","30","20","1","0"
"C3506","239~CloneInstance","C741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","99","7","120","22","1","8","28","22","1","0"
"C3503","235~CloneInstance","C740","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","75","9","94","24","1","6","30","20","1","0"
"C3505","238~CloneInstance","C741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","113","9","134","24","1","8","29","22","1","0"
"C1909","15~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","64","11","74","10","1","6","0","11","1","0"
"C1910","16~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","313","9","323","8","1","6","17","11","1","0"
"C4370","386~CloneInstance","C1033","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","74","13","83","14","1","5","6","10","1","0"
"C4371","387~CloneInstance","C1033","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","99","13","108","14","1","5","4","10","1","0"
"C3458","230~CloneInstance","C721","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java","200","7","215","8","1","3","124","16","1","1"
"C2952","207~CloneInstance","C553","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/DateTypeAdapter.java","78","60","89","4","1","4","14","12","1","0"
"C3620","257~CloneInstance","C799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","223","3","235","4","1","3","95","13","1","0"
"C3621","258~CloneInstance","C799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","237","3","249","4","1","3","175","13","1","1"
"C3672","269~CloneInstance","C814","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","101","3","111","4","1","3","131","11","1","1"
"C3673","270~CloneInstance","C814","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","120","3","130","4","1","3","131","11","1","1"
"C2696","204~CloneInstance","C486","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","846","55","858","4","1","2","19","13","1","0"
"C2697","205~CloneInstance","C486","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","861","38","873","4","1","2","19","13","1","0"
"C1952","34~CloneInstance","C271","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","54","5","64","6","1","3","19","11","1","0"
"C2301","86~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","53","5","64","6","1","3","20","12","1","0"
"C1965","40~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","233","6","1","5","20","20","1","0"
"C1966","41~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","253","6","1","5","20","20","1","0"
