"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C2944","208~CloneInstance","C552","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/DefaultDateTypeAdapter.java","142","32","153","6","1","4","16","12","1","0"
"C3558","241~CloneInstance","C777","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/JavaWriter.java","383","5","394","6","1","5","8","12","1","0"
"C3559","242~CloneInstance","C777","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/JavaWriter.java","395","5","406","6","1","5","8","12","1","0"
"C4404","413~CloneInstance","C1053","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java","161","3","171","4","1","3","76","11","1","0"
"C4432","419~CloneInstance","C1066","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java","185","5","197","6","1","3","75","13","1","0"
"C4383","403~CloneInstance","C1043","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/UtcDateTypeAdapter.java","76","3","115","4","1","6","10","40","1","1"
"C1205","4~CloneInstance","C124","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/UtcDateTypeAdapter.java","211","7","222","33","1","1","10","12","1","0"
"C4385","406~CloneInstance","C1044","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/UtcDateTypeAdapter.java","143","7","163","28","1","3","44","21","1","0"
"C4295","380~CloneInstance","C1008","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactoryTest.java","96","3","105","4","1","2","30","10","1","0"
"C4296","381~CloneInstance","C1008","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactoryTest.java","107","3","116","4","1","2","31","10","1","0"
"C4143","361~CloneInstance","C949","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactoryTest.java","118","3","129","4","1","2","98","12","1","0"
"C4144","362~CloneInstance","C949","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactoryTest.java","131","3","142","4","1","2","98","12","1","0"
"C3075","217~CloneInstance","C601","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","137","5","173","24","1","9","24","37","1","1"
"C1179","1~CloneInstance","C115","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","252","5","300","16","1","7","22","49","1","1"
"C2617","154~CloneInstance","C464","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","346","10","364","8","1","5","12","19","1","0"
"C2618","155~CloneInstance","C464","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","364","17","382","8","1","5","12","19","1","0"
"C4360","394~CloneInstance","C1033","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","338","3","396","4","1","17","9","59","1","2"
"C4356","389~CloneInstance","C1032","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","401","3","424","4","1","5","5","24","1","0"
"C4357","390~CloneInstance","C1032","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","429","3","452","4","1","5","5","24","1","0"
"C3076","218~CloneInstance","C601","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","124","5","160","24","1","9","24","37","1","1"
"C1180","2~CloneInstance","C115","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","223","5","273","16","1","7","22","51","1","1"
"C2619","156~CloneInstance","C464","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","318","10","336","8","1","5","12","19","1","0"
"C2620","157~CloneInstance","C464","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","336","17","354","8","1","5","12","19","1","0"
"C4361","395~CloneInstance","C1033","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","310","3","368","4","1","17","9","59","1","2"
"C4358","391~CloneInstance","C1032","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","373","3","396","4","1","5","5","24","1","0"
"C4359","392~CloneInstance","C1032","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","401","3","424","4","1","5","5","24","1","0"
"C4377","400~CloneInstance","C1040","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","43","3","56","4","1","6","1","14","1","0"
"C4378","401~CloneInstance","C1040","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","58","3","71","4","1","6","1","14","1","0"
"C4322","384~CloneInstance","C1017","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedHashTreeMapTest.java","40","3","51","4","1","1","15","12","1","0"
"C4070","349~CloneInstance","C929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedHashTreeMapTest.java","82","3","92","4","1","1","14","11","1","0"
"C3851","298~CloneInstance","C877","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedHashTreeMapTest.java","104","3","118","4","1","3","14","15","1","0"
"C4068","346~CloneInstance","C928","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedHashTreeMapTest.java","130","3","144","4","1","1","22","15","1","0"
"C4321","383~CloneInstance","C1017","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java","40","3","51","4","1","1","15","12","1","0"
"C4069","348~CloneInstance","C929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java","82","3","92","4","1","1","14","11","1","0"
"C3850","297~CloneInstance","C877","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java","101","3","115","4","1","3","14","15","1","0"
"C4067","345~CloneInstance","C928","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java","127","3","141","4","1","1","22","15","1","0"
"C3722","278~CloneInstance","C838","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","47","3","57","4","1","1","70","11","1","0"
"C3723","279~CloneInstance","C838","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","72","3","82","4","1","1","70","11","1","0"
"C1907","18~CloneInstance","C263","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","465","15","478","6","1","5","9","14","1","0"
"C1908","19~CloneInstance","C263","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","481","10","493","8","1","5","9","13","1","0"
"C2972","210~CloneInstance","C560","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","746","5","761","15","1","16","1","16","1","1"
"C2973","211~CloneInstance","C560","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","1048","9","1063","19","1","16","1","16","1","1"
"C3471","232~CloneInstance","C729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","1047","16","1063","19","1","16","3","17","1","1"
"C2974","212~CloneInstance","C560","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","1127","9","1142","19","1","16","1","16","1","1"
"C3472","233~CloneInstance","C729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","1126","16","1142","19","1","16","3","17","1","1"
"C2206","52~CloneInstance","C333","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","49","5","64","46","1","1","30","16","1","0"
"C2207","53~CloneInstance","C333","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","65","5","80","43","1","1","30","16","1","0"
"C2212","59~CloneInstance","C334","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","49","5","62","46","1","1","28","14","1","0"
