"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L11279","ObjectTest$ClassWithPrivateNoArgsConstructor","com.google.gson.functional.ObjectTest$ClassWithPrivateNoArgsConstructor","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","394","3","399","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","6","1","0","1","0","1","1","0","0","1","1","1","0","0","6","6","1","0","1","0","1","1","0","0","1","1","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","4"
"L11344","ObjectTest$ClassWithEmptyStringFields","com.google.gson.functional.ObjectTest$ClassWithEmptyStringFields","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","449","3","453","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","5","3","0","3","0","0","0","0","0","0","0","0","0","0","5","5","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L11376","ObjectTest$HasObjectMap","com.google.gson.functional.ObjectTest$HasObjectMap","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","494","3","496","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L11367","ObjectTest$Department","com.google.gson.functional.ObjectTest$Department","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","498","3","501","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","4","2","0","2","0","0","2","0","0","0","0","2","0","0","4","4","2","0","2","0","0","2","0","0","0","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","4"
"L11360","ObjectTest$Product","com.google.gson.functional.ObjectTest$Product","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","503","3","506","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","2","0","0","0","2","3","0","0","0","0","0","0","0","0"
"L11509","ParameterizedTypesTest$ObjectWithTypeVariables<T extends Number>","com.google.gson.functional.ParameterizedTypesTest$ObjectWithTypeVariables","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","266","3","383","4","0.356627","1","10","2","0.322034","0.342857","38","36","1","2","2","22","0","8","7","0","6","0.25","0.0540541","6","6","1","3","0.0540541","6","0","0","0","0","0","105","118","6","1","6","1","6","0","3","0","6","66","0","3","0","105","118","6","1","6","1","6","0","3","0","6","66","0","3","0","0","0","30","4","2","5","12","0","0","1","0","0","15","0","1","0","0","0","0","0","2"
"L11437","ParameterizedTypesTest$MultiParameters<A extends Object, B extends Object, C extends Object, D extends Object, E extends Object>","com.google.gson.functional.ParameterizedTypesTest$MultiParameters","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","385","3","464","4","0.327684","1","14","2","0.35","0.35443","28","28","1","2","2","27","0","3","2","0","4","0","0.0125","1","1","0","3","0.0125","1","0","0","0","0","0","79","80","5","0","5","0","4","0","2","0","4","47","0","2","0","79","80","5","0","5","0","4","0","2","0","4","47","0","2","0","0","0","22","0","5","0","12","5","0","1","0","0","9","0","0","0","0","0","0","0","0"
"L11632","ParameterizedTypesTest$Quantity","com.google.gson.functional.ParameterizedTypesTest$Quantity","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","467","3","470","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0.2","1","1","1","0","0.2","1","0","0","1","1","0","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"L11636","ParameterizedTypesTest$MyQuantity","com.google.gson.functional.ParameterizedTypesTest$MyQuantity","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","471","3","474","4","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","4","4","2","0","1","0","0","0","0","0","0","0","0","0","0","4","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L11647","ParameterizedTypesTest$Amount<Q extends Quantity>","com.google.gson.functional.ParameterizedTypesTest$Amount","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","482","3","487","4","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","3","5","6","2","0","2","0","0","0","0","0","0","0","0","0","0","5","6","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","1","0","0","0","0","3","0","0","1","0","0","0","0","0"
"L11712","PrettyPrintingTest$ClassWithMap","com.google.gson.functional.PrettyPrintingTest$ClassWithMap","L11686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","106","3","110","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","5","2","0","2","0","0","0","0","0","0","0","0","0","0","5","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L11840","PrimitiveTest$ClassWithIntegerField","com.google.gson.functional.PrimitiveTest$ClassWithIntegerField","L11732","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","583","3","585","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L11916","RawSerializationTest$Foo","com.google.gson.functional.RawSerializationTest$Foo","L11907","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RawSerializationTest.java","86","3","92","4","0","0","0","0","0","0","0","0","0","0","0","1","0","4","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","1","0","1","0","1","0","0","0","1","1","0","0","0","7","7","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L11925","RawSerializationTest$Bar<T extends Object>","com.google.gson.functional.RawSerializationTest$Bar","L11907","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RawSerializationTest.java","94","3","100","4","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","1","0","1","0","1","0","0","0","1","1","0","0","0","7","7","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12013","RuntimeTypeAdapterFactoryFunctionalTest$Shape","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest$Shape","L12007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","61","3","72","4","0","0","0","0","0","0","0","0","0","0","0","1","3","4","2","0","1","0","0","0","0","0","1","0","0","0","0","2","2","0","5","5","1","0","1","0","1","0","0","0","1","1","0","0","0","12","12","5","0","1","0","2","0","1","0","8","4","0","6","0","0","0","10","0","1","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0"
"L12016","RuntimeTypeAdapterFactoryFunctionalTest$Circle","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest$Circle","L12007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","78","3","81","4","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","2","0","0","0","0","0","1","0","0","1","1","0","0","1","4","4","2","0","1","0","1","0","0","0","2","2","0","0","0","4","4","2","0","1","0","1","0","0","0","2","2","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12024","RuntimeTypeAdapterFactoryFunctionalTest$Square","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest$Square","L12007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","83","3","86","4","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","2","0","0","0","0","0","1","0","0","1","1","0","0","1","4","4","2","0","1","0","1","0","0","0","2","2","0","0","0","4","4","2","0","1","0","1","0","0","0","2","2","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12044","RuntimeTypeAdapterFactoryFunctionalTest$RuntimeTypeAdapterFactory<T extends Object>","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest$RuntimeTypeAdapterFactory","L12007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","89","3","204","4","0.492569","3","9","3","0.344828","0.458824","40","39","1","1","1","14","4","2","1","3","9","0.833333","0.319444","23","23","5","1","0.227273","25","1","1","1","1","1","49","79","4","0","4","0","6","0","5","0","6","23","0","5","0","85","116","4","0","4","0","8","0","7","0","15","45","0","14","0","0","2","44","0","5","0","30","5","1","0","0","2","13","0","0","0","0","0","0","0","0"
"L12138","SerializedNameTest$MyClass","com.google.gson.functional.SerializedNameTest$MyClass","L12134","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SerializedNameTest.java","46","3","53","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","8","8","2","0","2","0","1","0","0","0","1","2","0","0","0","8","8","2","0","2","0","1","0","0","0","1","2","0","0","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12173","StreamingTypeAdaptersTest$1","com.google.gson.functional.StreamingTypeAdaptersTest$1","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","42","66","42","68","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12157","StreamingTypeAdaptersTest$Truck","com.google.gson.functional.StreamingTypeAdaptersTest$Truck","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","213","3","216","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12180","StreamingTypeAdaptersTest$Person","com.google.gson.functional.StreamingTypeAdaptersTest$Person","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","218","3","234","4","0","0","0","0","0","0","0","0","1","0","0","5","0","4","8","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","16","17","2","0","2","0","3","0","2","0","3","4","0","2","0","16","17","2","0","2","0","3","0","2","0","3","4","0","2","0","0","0","9","0","2","0","0","2","0","0","0","0","9","0","0","0","0","0","0","0","0"
"L12269","StreamingTypeAdaptersTest$Node","com.google.gson.functional.StreamingTypeAdaptersTest$Node","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","236","3","243","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","8","8","3","0","3","0","1","0","0","0","1","1","0","0","0","8","8","3","0","3","0","1","0","0","0","1","1","0","0","0","0","0","5","0","4","0","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12327","ThrowableFunctionalTest$MyException","com.google.gson.functional.ThrowableFunctionalTest$MyException","L12318","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ThrowableFunctionalTest.java","62","3","64","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","1","0","0","0","0","3","0","1","0","0","0","0","0","0"
"L12375","TreeTypeAdaptersTest$1","com.google.gson.functional.TreeTypeAdaptersTest$1","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","47","43","47","45","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12349","TreeTypeAdaptersTest$Id<R extends Object>","com.google.gson.functional.TreeTypeAdaptersTest$Id","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","79","3","91","4","0","0","0","0","0","0","0","0","0","0","0","2","0","5","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","12","13","2","1","2","1","2","0","1","0","2","3","0","1","0","12","13","2","1","2","1","2","0","1","0","2","3","0","1","0","0","0","7","1","3","0","0","3","0","0","0","0","7","0","1","0","0","0","0","0","0"
"L12386","TreeTypeAdaptersTest$IdTreeTypeAdapter","com.google.gson.functional.TreeTypeAdaptersTest$IdTreeTypeAdapter","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","93","3","114","4","0","0","0","0","0","0","0","0","2","1","1","3","8","1","0","5","7","0","0.1","2","0","0","3","0.1","2","1","2","0","0","2","18","22","0","0","0","0","2","0","2","0","2","6","0","2","0","18","22","0","0","0","0","2","0","2","0","2","6","0","2","0","0","0","9","0","0","0","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0"
"L12350","TreeTypeAdaptersTest$Student","com.google.gson.functional.TreeTypeAdaptersTest$Student","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","116","3","128","4","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","12","13","2","0","2","0","2","0","1","0","2","3","0","1","0","12","13","2","0","2","0","2","0","1","0","2","3","0","1","0","0","0","7","0","2","0","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L12365","TreeTypeAdaptersTest$Course<T extends Object>","com.google.gson.functional.TreeTypeAdaptersTest$Course","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","130","3","154","4","0","0","0","0","0","0","0","0","0","0","0","4","3","2","2","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","23","25","4","2","4","2","4","0","2","0","4","7","0","2","0","23","25","4","2","4","2","4","0","2","0","4","7","0","2","0","0","0","11","0","2","0","0","2","0","0","0","0","11","0","0","0","0","0","0","0","0"
"L12396","TreeTypeAdaptersTest$Assignment<T extends Object>","com.google.gson.functional.TreeTypeAdaptersTest$Assignment","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","156","3","168","4","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","12","13","2","0","2","0","2","0","1","0","2","3","0","1","0","12","13","2","0","2","0","2","0","1","0","2","3","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L12366","TreeTypeAdaptersTest$HistoryCourse","com.google.gson.functional.TreeTypeAdaptersTest$HistoryCourse","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","170","3","173","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12504","TypeAdapterPrecedenceTest$Foo","com.google.gson.functional.TypeAdapterPrecedenceTest$Foo","L12501","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","116","3","121","4","0","0","0","0","0","0","0","0","0","0","0","1","0","4","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","6","1","0","1","0","1","0","0","0","1","1","0","0","0","6","6","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12599","TypeHierarchyAdapterTest$ManagerAdapter","com.google.gson.functional.TypeHierarchyAdapterTest$ManagerAdapter","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","142","3","151","4","0","0","0","0","0","0","0","0","2","0","0","2","8","1","0","2","4","0","0","0","0","0","3","0","0","1","2","0","0","2","10","10","0","0","0","0","2","0","2","0","2","4","0","2","0","10","10","0","0","0","0","2","0","2","0","2","4","0","2","0","0","0","9","0","0","0","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0"
"L12586","TypeHierarchyAdapterTest$EmployeeAdapter","com.google.gson.functional.TypeHierarchyAdapterTest$EmployeeAdapter","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","153","3","196","4","0","0","0","0","0","0","0","0","2","2","2","8","10","1","0","6","8","0","0.05","2","0","0","3","0.05","2","1","2","0","0","2","38","44","0","0","0","0","2","0","2","0","2","24","0","2","0","38","44","0","0","0","0","2","0","2","0","2","24","0","2","0","0","0","9","0","0","0","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0"
"L12574","TypeHierarchyAdapterTest$Employee","com.google.gson.functional.TypeHierarchyAdapterTest$Employee","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","198","3","208","4","0","0","0","0","0","0","0","0","0","0","0","2","0","5","2","0","2","0","0","0","0","0","1","0","0","0","0","1","2","0","9","11","2","0","2","0","2","0","0","0","2","2","0","0","0","9","11","2","0","2","0","2","0","0","0","2","2","0","0","0","0","0","7","0","3","0","0","2","0","0","0","0","7","1","0","0","0","0","0","0","0"
"L12563","TypeHierarchyAdapterTest$Manager","com.google.gson.functional.TypeHierarchyAdapterTest$Manager","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","210","3","212","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","3","3","3","0","1","0","0","0","0","0","2","0","0","0","0","3","3","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12579","TypeHierarchyAdapterTest$CEO","com.google.gson.functional.TypeHierarchyAdapterTest$CEO","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","214","3","216","4","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","1","3","3","4","0","1","0","0","0","0","0","2","0","0","0","0","3","3","4","0","1","0","0","0","0","0","2","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12591","TypeHierarchyAdapterTest$Company","com.google.gson.functional.TypeHierarchyAdapterTest$Company","L12559","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","218","3","220","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12666","TypeVariableTest$Blue","com.google.gson.functional.TypeVariableTest$Blue","L12639","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","73","3","91","4","0","0","0","0","0","0","0","0","1","1","1","4","1","1","1","1","4","0.25","0.0588235","1","1","1","3","0.0588235","1","1","1","0","0","1","16","19","1","0","0","0","3","0","3","0","5","6","0","5","0","16","19","1","0","0","0","3","0","3","0","5","6","0","5","0","0","1","9","0","1","0","0","1","0","0","0","0","9","0","1","0","0","0","0","0","0"
"L12672","TypeVariableTest$Red<S extends Object>","com.google.gson.functional.TypeVariableTest$Red","L12639","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","93","3","101","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","4","0","2","0","0","0","0","0","3","0","0","0","0","2","3","0","7","9","1","0","1","0","2","0","2","0","2","1","0","2","0","7","9","1","0","1","0","2","0","2","0","2","1","0","2","0","0","0","7","0","2","0","0","1","0","0","0","0","7","1","0","0","0","0","0","0","0"
"L12652","TypeVariableTest$Foo<S extends Object, T extends Object>","com.google.gson.functional.TypeVariableTest$Foo","L12639","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","103","3","129","4","0","0","0","0","0","0","0","0","1","1","1","7","1","3","2","2","5","0.25","0.0416667","1","1","1","3","0.0416667","1","1","1","1","1","1","23","27","4","0","3","0","3","1","3","0","5","7","1","5","0","23","27","4","0","3","0","3","1","3","0","5","7","1","5","0","0","1","13","0","3","0","0","2","0","0","0","0","9","1","1","0","0","0","0","0","4"
"L12643","TypeVariableTest$Bar","com.google.gson.functional.TypeVariableTest$Bar","L12639","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","131","3","139","4","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","3","0","0","0","0","0","3","0","0","2","2","0","0","1","8","9","4","0","0","0","2","0","2","0","7","2","1","7","0","8","9","4","0","0","0","2","0","2","0","7","2","1","7","0","0","0","9","0","1","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","2"
"L12741","UncategorizedTest$Base","com.google.gson.functional.UncategorizedTest$Base","L12729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","111","3","113","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12749","UncategorizedTest$Derived1","com.google.gson.functional.UncategorizedTest$Derived1","L12729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","114","3","116","4","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","3","3","1","0","0","0","1","0","0","0","1","1","0","0","0","3","3","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
