"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C2314","86~CloneInstance","C344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","53","5","64","6","1","3","20","12","1","0"
"C1980","40~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","233","6","1","5","20","20","1","0"
"C1981","41~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","253","6","1","5","20","20","1","0"
"C1982","42~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","286","6","1","5","20","20","1","0"
"C1984","45~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","238","6","1","6","21","25","1","0"
"C1985","46~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","239","5","263","6","1","6","21","25","1","0"
"C1986","47~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","291","6","1","6","21","25","1","0"
"C2196","50~CloneInstance","C320","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","264","5","286","6","1","5","22","23","1","0"
"C2315","88~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","243","6","1","7","23","31","1","0"
"C2316","89~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","296","6","1","7","23","32","1","0"
"C2319","93~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","233","6","1","5","21","21","1","0"
"C2320","94~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","286","6","1","5","21","22","1","0"
"C2668","166~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","264","25","1","5","21","21","1","0"
"C2670","169~CloneInstance","C476","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","298","23","1","5","22","22","1","0"
"C2671","171~CloneInstance","C477","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","243","6","1","7","22","30","1","0"
"C2672","172~CloneInstance","C477","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","296","6","1","7","22","30","1","0"
"C2680","178~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","228","6","1","4","19","15","1","0"
"C2681","179~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","229","5","243","6","1","4","19","15","1","0"
"C2682","180~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","258","6","1","4","19","15","1","0"
"C2683","181~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","281","6","1","4","19","15","1","0"
"C2684","182~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","282","5","296","6","1","4","19","15","1","0"
"C2693","192~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","223","6","1","3","18","10","1","0"
"C2694","193~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","224","5","233","6","1","3","18","10","1","0"
"C2695","194~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","243","6","1","3","18","10","1","0"
"C2696","195~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","253","6","1","3","18","10","1","0"
"C2697","196~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","254","5","263","6","1","3","18","10","1","0"
"C2698","197~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","276","6","1","3","18","10","1","0"
"C2699","198~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","286","6","1","3","18","10","1","0"
"C2700","199~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","287","5","296","6","1","3","18","10","1","0"
"C2322","97~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","137","5","152","6","1","4","35","16","1","0"
"C2702","202~CloneInstance","C483","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","138","5","147","6","1","3","33","10","1","0"
"C2324","100~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","158","5","173","6","1","4","35","16","1","0"
"C2704","205~CloneInstance","C484","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","159","5","168","6","1","3","33","10","1","0"
"C4471","418~CloneInstance","C1077","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","772","5","782","6","1","3","7","11","1","0"
"C3695","269~CloneInstance","C823","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","811","5","822","6","1","3","3","12","1","0"
"C4472","419~CloneInstance","C1077","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","538","5","548","6","1","3","7","11","1","0"
"C3696","270~CloneInstance","C823","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","577","5","588","6","1","3","3","12","1","0"
"C3741","275~CloneInstance","C839","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","219","5","230","6","1","3","19","12","1","0"
"C3742","276~CloneInstance","C839","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","297","5","308","6","1","3","19","12","1","0"
"C3743","278~CloneInstance","C840","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","411","5","421","6","1","3","19","11","1","0"
"C3744","279~CloneInstance","C840","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","429","5","439","6","1","3","19","11","1","0"
"C4450","407~CloneInstance","C1066","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","67","5","106","6","1","6","11","40","1","1"
"C1254","5~CloneInstance","C125","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","248","13","259","39","1","1","10","12","1","0"
"C4452","410~CloneInstance","C1067","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","126","13","146","34","1","3","58","21","1","0"
"C4439","401~CloneInstance","C1061","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","127","5","136","6","1","1","68","10","1","0"
"C3692","267~CloneInstance","C821","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","138","5","147","6","1","3","5","10","1","0"
"C3435","232~CloneInstance","C712","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java","122","5","133","6","1","1","69","12","1","0"
"C2347","102~CloneInstance","C359","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","309","7","327","8","1","5","18","19","1","0"
"C2348","103~CloneInstance","C359","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","329","7","347","8","1","5","18","19","1","0"
"C2647","159~CloneInstance","C468","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","427","7","440","8","1","7","8","14","1","0"
"C2648","160~CloneInstance","C468","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","441","7","454","8","1","7","8","14","1","0"
"C4469","415~CloneInstance","C1076","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","126","5","136","6","1","3","8","11","1","0"
"C4493","421~CloneInstance","C1087","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","150","7","162","8","1","3","59","13","1","0"
"C3436","233~CloneInstance","C712","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java","166","7","177","8","1","1","69","12","1","0"
"C2659","162~CloneInstance","C472","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","168","11","179","53","1","3","43","12","1","0"
"C3022","217~CloneInstance","C576","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","152","9","163","17","1","5","112","12","1","1"
"C3023","218~CloneInstance","C576","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","164","9","175","17","1","5","112","12","1","1"
