"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L9499","InheritanceTest","com.google.gson.functional.InheritanceTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InheritanceTest.java","48","1","277","2","0","0","0","0","0","0","0","0","1","1","1","16","13","0","0","22","36","0.0714286","0.057377","7","7","1","13","0.0330189","7","0","0","0","0","0","115","131","1","0","1","0","14","0","13","1","14","73","0","13","1","205","230","8","2","6","1","23","0","17","2","27","121","0","21","2","0","0","56","0","37","21","0","9","0","0","1","5","55","0","0","0","0","2","0","0","0"
"L9604","InstanceCreatorTest","com.google.gson.functional.InstanceCreatorTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InstanceCreatorTest.java","41","1","127","2","0","0","0","0","0","0","0","0","5","0","0","5","9","0","0","6","11","0.333333","0.107692","7","7","2","4","0.0833333","7","0","0","0","0","0","58","68","0","0","0","0","5","0","5","0","5","30","0","5","0","77","87","3","10","0","0","10","0","10","0","50","35","0","34","0","0","0","51","2","15","14","0","1","1","0","0","0","50","0","2","0","0","0","0","0","0"
"L9685","InterfaceTest","com.google.gson.functional.InterfaceTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InterfaceTest.java","29","1","72","2","0","0","0","0","0","0","0","0","1","0","0","3","3","0","0","4","7","0.333333","0.25","6","6","1","2","0.170732","7","0","0","0","0","0","18","25","3","0","3","0","3","0","2","1","3","6","0","2","1","34","44","5","0","5","0","5","0","2","1","5","8","0","2","1","0","0","19","0","5","2","0","1","0","0","0","2","19","0","0","0","0","0","0","0","0"
"L9716","InternationalizationTest","com.google.gson.functional.InternationalizationTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InternationalizationTest.java","28","1","71","2","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","3","8","0.4","0.302326","13","13","2","3","0.302326","13","0","0","0","0","0","30","44","1","0","1","0","5","0","4","1","5","16","0","4","1","30","44","1","0","1","0","5","0","4","1","5","16","0","4","1","0","0","9","1","4","4","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0"
"L9727","JavaUtilConcurrentAtomicTest","com.google.gson.functional.JavaUtilConcurrentAtomicTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java","34","1","110","2","0","0","0","0","0","0","0","0","3","0","0","8","4","0","0","6","14","0.125","0.0441176","3","3","1","7","0.0422535","3","0","0","0","0","0","65","74","1","0","1","0","8","0","7","1","8","41","0","7","1","68","77","2","0","2","0","8","0","7","1","8","41","0","7","1","0","0","23","0","31","30","0","1","1","0","0","0","22","0","0","0","0","0","0","0","0"
"L9748","JavaUtilTest","com.google.gson.functional.JavaUtilTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilTest.java","29","1","62","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","3","6","0.333333","0.137931","4","3","1","2","0.125","4","0","0","0","0","0","25","31","1","0","1","0","3","0","2","1","3","15","0","2","1","28","34","2","0","2","0","3","0","2","1","3","15","0","2","1","0","0","12","0","11","10","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0"
"L9762","JsonAdapterAnnotationOnClassesTest","com.google.gson.functional.JsonAdapterAnnotationOnClassesTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java","42","1","263","2","0.0631579","1","1","1","0.0540541","0.0634921","12","12","9","1","1","11","13","0","0","11","20","0.3","0.117647","10","9","3","7","0.0780488","16","0","0","0","0","0","75","103","0","0","0","0","9","0","9","0","9","44","0","9","0","189","222","8","0","8","0","29","2","24","0","72","75","2","66","0","0","0","155","3","34","21","33","12","7","0","1","1","108","0","3","0","0","0","0","0","6"
"L9943","JsonAdapterAnnotationOnFieldsTest","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java","37","1","306","2","0.0512821","1","1","1","0.0444444","0.0506329","12","12","10","0","0","10","14","0","0","15","25","0.272727","0.0609756","5","5","3","8","0.0286885","7","0","0","0","0","0","77","107","0","0","0","0","10","0","10","0","10","51","0","10","0","237","270","12","0","12","0","39","1","30","0","95","92","1","86","0","0","0","192","2","44","30","28","14","9","0","1","0","144","0","2","0","0","0","0","0","10"
"L10155","JsonAdapterSerializerDeserializerTest","com.google.gson.functional.JsonAdapterSerializerDeserializerTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterSerializerDeserializerTest.java","37","1","164","2","0","0","0","0","0","0","0","0","3","0","0","3","6","0","0","8","11","0.25","0.142857","4","4","1","3","0.034188","4","0","0","0","0","0","24","39","0","0","0","0","3","0","3","0","3","16","0","3","0","113","128","9","0","9","0","17","2","11","0","17","33","2","11","0","0","0","89","0","21","10","0","11","3","0","0","0","73","0","0","2","0","0","0","0","11"
"L10301","JsonArrayTest","com.google.gson.functional.JsonArrayTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonArrayTest.java","29","1","162","2","0","0","0","0","0","0","0","0","8","0","0","8","2","0","0","6","14","0.111111","0.047619","5","5","1","8","0.047619","5","0","0","0","0","0","100","134","0","0","0","0","8","0","8","0","8","82","0","8","0","100","134","0","0","0","0","8","0","8","0","8","82","0","8","0","0","0","20","0","11","8","0","3","1","0","0","0","19","0","0","0","0","0","0","0","0"
"L10316","JsonParserTest","com.google.gson.functional.JsonParserTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonParserTest.java","44","1","139","2","0","0","0","0","0","0","0","0","1","1","1","14","10","0","0","13","22","0.111111","0.0666667","6","6","1","8","0.0666667","6","0","0","0","0","0","84","96","1","0","1","0","9","0","8","1","9","55","0","8","1","84","96","4","10","1","0","9","0","8","1","49","55","0","32","1","0","0","27","3","13","13","0","0","0","0","0","0","27","0","3","0","0","0","0","0","0"
"L10336","JsonTreeTest","com.google.gson.functional.JsonTreeTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonTreeTest.java","20","1","89","2","0","0","0","0","0","0","0","0","1","3","3","9","6","0","0","17","23","0.2","0.112903","7","7","1","4","0.1","7","0","0","0","0","0","55","62","1","0","1","0","6","0","4","1","6","36","0","4","1","63","70","7","2","2","0","7","0","5","1","14","38","5","12","1","0","0","23","1","11","9","0","1","0","0","0","1","20","0","1","0","0","0","0","0","3"
"L10363","LeniencyTest","com.google.gson.functional.LeniencyTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/LeniencyTest.java","29","1","46","2","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","5","7","0.5","0.166667","3","3","1","1","0.166667","3","0","0","0","0","0","15","18","1","0","1","0","2","0","1","1","2","4","0","1","1","15","18","4","5","1","0","2","0","1","1","22","4","0","13","1","0","0","10","0","2","1","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0"
"L10374","MapAsArrayTypeAdapterTest","com.google.gson.functional.MapAsArrayTypeAdapterTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MapAsArrayTypeAdapterTest.java","29","1","141","2","0","0","0","0","0","0","0","0","6","1","1","8","6","0","0","7","13","0","0.025","2","0","0","7","0.019802","2","0","0","0","0","0","78","92","0","0","0","0","6","0","6","0","6","48","0","6","0","99","113","6","40","3","0","11","0","9","0","171","53","0","105","0","0","0","59","0","25","15","0","9","1","0","0","0","55","1","0","0","0","0","0","0","3"
"L10479","MapTest","com.google.gson.functional.MapTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MapTest.java","54","1","654","2","0","0","0","0","0","0","0","0","7","1","1","52","19","0","0","21","71","0.163265","0.0611354","28","27","8","41","0.059387","31","0","0","0","0","0","430","533","1","0","1","0","50","0","48","1","50","288","0","48","1","491","601","13","175","10","0","60","0","56","1","760","302","0","476","1","0","0","255","5","157","125","0","32","2","0","2","0","242","0","5","0","0","0","0","0","9"
"L10923","MoreSpecificTypeSerializationTest","com.google.gson.functional.MoreSpecificTypeSerializationTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java","34","1","178","2","0","0","0","0","0","0","0","0","1","0","0","7","11","0","0","15","22","0.571429","0.2","16","16","4","3","0.118519","16","0","0","0","0","0","64","90","1","0","1","0","7","0","6","1","7","42","0","6","1","119","145","11","0","11","0","15","0","6","1","17","54","0","6","1","0","0","53","4","32","16","0","16","0","0","1","0","51","0","4","0","0","0","0","0","1"
"L11049","NamingPolicyTest","com.google.gson.functional.NamingPolicyTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NamingPolicyTest.java","36","1","203","2","0","0","0","0","0","0","0","0","3","1","1","18","9","0","0","12","29","0.117647","0.059322","7","7","2","15","0.0472973","7","0","0","0","0","0","111","134","1","0","1","0","17","0","16","1","17","61","0","16","1","141","168","5","0","5","0","22","3","20","1","22","67","3","20","1","0","1","69","3","19","18","0","1","1","0","0","0","57","0","4","0","0","0","0","0","11"
"L11119","NullObjectAndFieldTest","com.google.gson.functional.NullObjectAndFieldTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NullObjectAndFieldTest.java","42","1","240","2","0","0","0","0","0","0","0","0","5","0","0","18","11","0","0","11","28","0.235294","0.108696","15","13","4","13","0.0934066","17","0","0","0","0","0","123","155","1","0","1","0","17","0","16","1","17","80","0","16","1","165","199","16","0","16","0","21","1","20","1","21","86","1","20","1","0","0","74","0","40","30","0","10","1","0","1","0","62","0","0","0","0","0","0","0","10"
"L11224","ObjectTest","com.google.gson.functional.ObjectTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","56","1","507","2","0","0","0","0","0","0","0","0","5","1","1","48","27","0","0","29","75","0.222222","0.106918","34","32","10","35","0.0856423","34","0","0","0","0","0","284","371","2","0","2","0","46","0","44","1","46","163","0","44","1","363","452","19","6","16","1","51","3","48","1","73","191","3","62","1","0","0","154","1","91","75","0","13","1","0","2","3","136","0","1","0","0","0","0","0","15"
"L11422","ParameterizedTypesTest","com.google.gson.functional.ParameterizedTypesTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","45","1","503","2","0.196537","3","26","6","0.191721","0.211055","88","84","5","0","0","18","12","0","0","18","36","0.0555556","0.0346535","7","6","1","17","0.0363196","15","0","0","0","0","0","195","241","1","0","1","0","18","0","17","1","18","122","0","17","1","398","459","19","91","16","1","28","0","22","1","388","235","0","238","1","0","0","197","6","56","28","51","31","1","2","1","0","134","0","3","1","0","0","0","0","7"
"L11712","PrettyPrintingTest","com.google.gson.functional.PrettyPrintingTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","39","1","123","2","0","0","0","0","0","0","0","0","1","1","1","12","6","0","0","8","18","0.222222","0.0958904","7","7","2","7","0.0897436","7","0","0","0","0","0","66","80","2","0","2","0","10","0","8","1","10","37","0","8","1","71","85","7","5","4","0","10","0","8","1","30","37","0","20","1","0","0","29","3","11","9","0","5","0","0","0","0","29","0","0","0","0","0","0","0","0"
"L11750","PrimitiveCharacterTest","com.google.gson.functional.PrimitiveCharacterTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveCharacterTest.java","29","1","55","2","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","4","7","0.333333","0.214286","6","6","1","2","0.214286","6","0","0","0","0","0","22","27","1","0","1","0","3","0","2","1","3","12","0","2","1","22","27","1","0","1","0","3","0","2","1","3","12","0","2","1","0","0","9","0","8","8","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"L11758","PrimitiveTest","com.google.gson.functional.PrimitiveTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","39","1","826","2","0.138525","3","26","10","0.149746","0.174174","118","116","8","1","1","146","7","0","0","14","115","0.01","0.0104478","7","6","1","99","0.0104012","7","0","0","0","0","0","663","785","1","0","1","0","101","0","99","1","101","386","0","99","1","666","788","5","5","2","0","101","0","99","1","121","386","0","111","1","0","0","280","11","203","193","57","11","1","1","1","0","211","0","10","0","0","0","0","0","9"
"L11916","PrintFormattingTest","com.google.gson.functional.PrintFormattingTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrintFormattingTest.java","38","1","84","2","0","0","0","0","0","0","0","0","1","1","1","6","7","0","0","11","16","0.25","0.130435","6","6","1","3","0.130435","6","0","0","0","0","0","40","47","1","0","1","0","5","0","3","1","5","24","0","3","1","40","47","1","0","1","0","5","0","3","1","5","24","0","3","1","0","0","13","2","7","7","0","0","0","0","0","0","13","0","2","0","0","0","0","0","0"
"L11933","RawSerializationTest","com.google.gson.functional.RawSerializationTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RawSerializationTest.java","31","1","101","2","0","0","0","0","0","0","0","0","1","0","0","6","4","0","0","6","12","0.166667","0.207547","11","5","1","5","0.164179","11","0","0","0","0","0","42","57","1","0","1","0","6","0","5","1","6","26","0","5","1","56","71","6","15","3","0","8","0","5","1","68","28","0","41","1","0","0","34","0","18","11","0","7","0","0","0","0","34","0","0","0","0","0","0","0","0"
"L11993","ReadersWritersTest","com.google.gson.functional.ReadersWritersTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java","42","1","135","2","0","0","0","0","0","0","0","0","5","1","1","13","6","0","0","18","29","0.0909091","0.0674157","6","6","1","10","0.0674157","6","0","0","0","0","0","83","94","1","0","1","0","11","0","10","1","11","53","0","10","1","83","94","4","10","1","0","11","0","10","1","51","53","0","34","1","0","0","32","3","15","15","0","0","1","0","0","0","31","0","3","0","0","0","0","0","0"
"L12033","RuntimeTypeAdapterFactoryFunctionalTest","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","40","1","205","2","0.323529","3","9","3","0.216867","0.286885","36","35","1","0","0","1","5","0","0","4","5","1","0.333333","7","7","2","0","0.207792","32","0","0","0","0","0","14","27","1","0","1","0","1","0","1","0","1","9","0","1","0","122","166","10","0","10","0","13","2","9","0","28","62","2","21","0","0","2","79","0","12","4","34","8","1","0","0","2","37","0","0","0","0","0","0","0","7"
"L12143","SecurityTest","com.google.gson.functional.SecurityTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SecurityTest.java","30","1","86","2","0","0","0","0","0","0","0","0","1","0","0","6","3","0","0","6","12","0.5","0.309091","17","16","3","3","0.309091","17","0","0","0","0","0","38","57","2","0","2","0","6","0","5","1","6","21","0","5","1","38","57","2","0","2","0","6","0","5","1","6","21","0","5","1","0","0","9","1","7","7","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0"
"L12160","SerializedNameTest","com.google.gson.functional.SerializedNameTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SerializedNameTest.java","23","1","54","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","3","6","0","0.157895","3","0","0","4","0.111111","3","0","0","0","0","0","16","24","1","0","1","0","3","0","3","0","3","7","0","3","0","24","32","3","0","3","0","4","0","3","0","4","9","0","3","0","0","0","12","0","9","7","0","2","0","0","0","0","12","0","0","0","0","0","0","0","0"
"L12178","StreamingTypeAdaptersTest","com.google.gson.functional.StreamingTypeAdaptersTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","38","1","244","2","0","0","0","0","0","0","0","0","3","1","1","20","11","0","0","19","37","0","0","0","0","0","18","0","0","0","0","0","0","0","141","164","3","0","3","0","18","0","17","0","18","84","0","17","0","183","207","13","25","10","0","26","0","23","0","140","95","0","97","0","0","1","94","4","37","26","0","11","3","0","1","2","85","0","3","0","0","0","0","0","5"
"L12318","StringTest","com.google.gson.functional.StringTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StringTest.java","13","1","140","2","0","0","0","0","0","0","0","0","1","0","0","19","1","0","0","4","23","0.157895","0.105263","12","12","3","16","0.105263","12","0","0","0","0","0","102","128","1","0","1","0","19","0","18","1","19","60","0","18","1","102","128","1","0","1","0","19","0","18","1","19","60","0","18","1","0","0","38","0","22","22","0","0","0","0","0","0","37","0","0","0","0","0","0","0","1"
"L12344","ThrowableFunctionalTest","com.google.gson.functional.ThrowableFunctionalTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ThrowableFunctionalTest.java","11","1","65","2","0","0","0","0","0","0","0","0","1","0","0","5","2","0","0","2","7","0","0.0454545","2","0","0","6","0.0425532","2","0","0","0","0","0","42","52","1","0","1","0","5","0","5","0","5","28","0","5","0","45","55","2","0","2","0","5","0","5","0","5","28","0","5","0","0","1","16","3","19","18","0","1","0","0","0","0","16","0","4","0","0","0","0","0","0"
"L12370","TreeTypeAdaptersTest","com.google.gson.functional.TreeTypeAdaptersTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","41","1","178","2","0","0","0","0","0","0","0","0","1","0","0","4","9","0","0","12","16","0.333333","0.075","3","3","1","2","0.0406504","5","0","0","0","0","0","37","48","8","0","8","0","4","0","2","1","4","12","0","2","1","118","138","22","8","19","3","16","0","9","1","36","34","0","21","1","0","0","60","1","20","8","0","12","1","0","0","0","56","0","1","1","0","0","0","0","2"
"L12527","TypeAdapterPrecedenceTest","com.google.gson.functional.TypeAdapterPrecedenceTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","34","1","151","2","0.222597","1","2","2","0.169492","0.186916","20","20","1","0","0","11","6","0","0","7","18","0","0","0","0","0","9","0","0","0","0","0","0","0","87","98","0","0","0","0","11","0","8","0","11","27","0","8","0","107","118","1","0","1","0","16","0","12","0","23","32","0","19","0","0","0","65","5","26","24","17","2","1","0","0","0","47","0","5","0","0","0","0","0","0"
"L12585","TypeHierarchyAdapterTest","com.google.gson.functional.TypeHierarchyAdapterTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","35","1","221","2","0","0","0","0","0","0","0","0","3","0","0","3","8","0","0","7","10","0.5","0.040404","4","4","2","2","0.0359281","6","0","0","0","0","0","95","113","0","0","0","0","3","0","3","0","3","31","0","3","0","161","187","5","0","5","0","9","0","7","0","13","61","0","7","0","0","0","45","1","20","14","0","6","3","0","0","0","39","1","0","2","0","0","0","0","1"
"L12665","TypeVariableTest","com.google.gson.functional.TypeVariableTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","36","1","140","2","0","0","0","0","0","0","0","0","3","0","0","3","5","0","0","9","12","0.25","0.157895","6","6","1","3","0.0851064","8","0","0","0","0","0","32","41","0","0","0","0","3","0","3","0","3","23","0","3","0","86","105","7","5","4","0","13","1","13","0","42","39","1","34","0","0","2","53","0","14","5","0","7","1","0","0","0","44","2","2","0","0","0","0","0","8"
"L12755","UncategorizedTest","com.google.gson.functional.UncategorizedTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","40","1","134","2","0","0","0","0","0","0","0","0","2","1","1","9","11","0","0","10","17","0.428571","0.227273","15","15","3","4","0.166667","15","0","0","0","0","0","51","71","1","0","1","0","7","0","6","1","7","30","0","6","1","75","95","7","5","4","0","10","2","7","1","30","38","2","19","1","0","0","45","1","13","10","0","2","1","0","1","0","37","0","0","0","0","2","0","0","6"
"L12820","VersioningTest","com.google.gson.functional.VersioningTest","L7822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","32","1","170","2","0","0","0","0","0","0","0","0","1","0","0","11","7","0","0","8","19","0.0909091","0.0769231","8","6","1","10","0.0655738","8","0","0","0","0","0","96","120","5","0","5","0","11","0","10","1","11","66","0","10","1","114","139","11","0","11","0","11","0","10","1","11","66","0","10","1","0","0","36","0","32","26","0","6","0","0","0","0","35","0","0","0","0","0","0","0","1"
"L12901","GsonBuilderTest$1","com.google.gson.GsonBuilderTest$1","L12897","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","33","90","40","4","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","3","0","0","1","1","0","0","1","8","8","0","0","0","0","2","0","2","0","9","2","0","9","0","8","8","0","0","0","0","2","0","2","0","9","2","0","9","0","0","0","8","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0"
"L12911","GsonBuilderTest$HasModifiers","com.google.gson.GsonBuilderTest$HasModifiers","L12897","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","69","3","75","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","4","0","4","0","0","0","0","0","0","0","0","0","0","7","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0"
"L12923","GsonBuilderTest$HasTransients","com.google.gson.GsonBuilderTest$HasTransients","L12897","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","84","3","86","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12934","GsonTest$1","com.google.gson.GsonTest$1","L12929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTest.java","41","101","45","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12947","GsonTest$TestTypeAdapter","com.google.gson.GsonTest$TestTypeAdapter","L12929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTest.java","74","3","79","4","0","0","0","0","0","0","0","0","2","0","0","2","3","1","0","0","2","0","0.166667","1","0","0","3","0.166667","1","1","1","0","0","1","5","6","0","0","0","0","2","0","2","0","9","1","0","9","0","5","6","0","0","0","0","2","0","2","0","9","1","0","9","0","0","0","6","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"L12963","GsonTypeAdapterTest$ExceptionTypeAdapter","com.google.gson.GsonTypeAdapterTest$ExceptionTypeAdapter","L12957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","81","3","92","4","0","0","0","0","0","0","0","0","2","0","0","2","6","1","0","0","2","0","0","0","0","0","3","0","0","1","2","0","0","2","12","12","0","0","0","0","2","0","2","0","2","2","0","2","0","12","12","0","0","0","0","2","0","2","0","2","2","0","2","0","0","0","9","0","0","0","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0"
"L12968","GsonTypeAdapterTest$AtomicIntegerTypeAdapter","com.google.gson.GsonTypeAdapterTest$AtomicIntegerTypeAdapter","L12957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","94","3","105","4","0","0","0","0","0","0","0","0","2","0","0","2","7","1","0","2","4","0","0","0","0","0","3","0","0","1","2","0","0","2","11","12","0","0","0","0","2","0","2","0","2","3","0","2","0","11","12","0","0","0","0","2","0","2","0","2","3","0","2","0","0","0","9","0","0","0","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0"
"L13007","GsonTypeAdapterTest$Abstract","com.google.gson.GsonTypeAdapterTest$Abstract","L12957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","107","3","109","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
